Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,
prisoner-boy,Boys Prisoner Boy Costume,,Rubie's Costume Co.,Costumes,"costumes, prisoner, boy, med, ",,Size,Medium,,,,,,,shopify,0,deny,manual,9.74,12.99,True,,883028191765,,,,,,,,,,,,,,,,,,,,,,
robin-w/muscle,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028230969,,,,,,,,,,,,,,,,,,,,,,
leonardo,Boys Leonardo Costume,,Rubie's Costume Co.,Costumes,"costumes, leonardo, dlx, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,19.99,39.99,True,,883028676057,,,,,,,,,,,,,,,,,,,,,,
prisoner-boy,,,,,,,,Large,,,,,,,shopify,0,deny,manual,9.74,12.99,True,,883028191772,,,,,,,,,,,,,,,,,,,,,,
indiana-jones,Boys Indiana Jones Costume,,Rubie's Costume Co.,Costumes,"costumes, indiana, jones, dlx, med, ",,Size,Medium,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028312665,,,,,,,,,,,,,,,,,,,,,,
leonardo,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,19.99,39.99,True,,883028676064,,,,,,,,,,,,,,,,,,,,,,
clown,Boys Clown Costume,,Rubie's Costume Co.,Costumes,"costumes, clown, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,9.74,12.99,True,,883028192656,,,,,,,,,,,,,,,,,,,,,,
indiana-jones,,,,,,,,Large,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028312672,,,,,,,,,,,,,,,,,,,,,,
donatello,Boys Donatello Costume,,Rubie's Costume Co.,Costumes,"costumes, donatello, dlx, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028676156,,,,,,,,,,,,,,,,,,,,,,
h/s-batman,Boys H/S Batman Costume,,Rubie's Costume Co.,Costumes,"costumes, h/s, batman, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028128655,,,,,,,,,,,,,,,,,,,,,,
clown,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,9.74,12.99,True,,883028192663,,,,,,,,,,,,,,,,,,,,,,
donatello,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676163,,,,,,,,,,,,,,,,,,,,,,
leonardo-movie,,,,,,,,Small,,,,,,,shopify,0,deny,manual,19.99,39.99,True,,883028897254,,,,,,,,,,,,,,,,,,,,,,
h/s-batman,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028128662,,,,,,,,,,,,,,,,,,,,,,
clown,,,,,,,,Large,,,,,,,shopify,0,deny,manual,9.74,12.99,True,,883028192670,,,,,,,,,,,,,,,,,,,,,,
superman-w/muscle,,,,,,,,Small,,,,,,,shopify,3,deny,manual,29.99,39.99,True,,883028262656,,,,,,,,,,,,,,,,,,,,,,
raphael,Boys Raphael Costume,,Rubie's Costume Co.,Costumes,"costumes, raphael, dlx, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,19.99,39.99,True,,883028676255,,,,,,,,,,,,,,,,,,,,,,
leonardo-movie,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,19.99,39.99,True,,883028897261,,,,,,,,,,,,,,,,,,,,,,
h/s-batman,,,,,,,,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028128679,,,,,,,,,,,,,,,,,,,,,,
raphael,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028676262,,,,,,,,,,,,,,,,,,,,,,
leonardo-movie,,,,,,,,Large,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028897278,,,,,,,,,,,,,,,,,,,,,,
darth-vader,Boys Darth Vader Costume,,Rubie's Costume Co.,Costumes,"costumes, darth, vader, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028200955,,,,,,,,,,,,,,,,,,,,,,
superman-w/muscle,,,,,,,,Large,,,,,,,shopify,4,deny,manual,29.99,39.99,True,,883028262670,,,,,,,,,,,,,,,,,,,,,,
captain-rex,,,,,,,,Small,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028320059,,,,,,,,,,,,,,,,,,,,,,
michaelangelo,Boys Michaelangelo Costume,,Rubie's Costume Co.,Costumes,"costumes, michaelangelo, dlx, sm, ",,Size,Small,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676354,,,,,,,,,,,,,,,,,,,,,,
donatello-movie,,,,,,,,Small,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028897353,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,22.49,29.99,True,,883028200962,,,,,,,,,,,,,,,,,,,,,,
captain-rex,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028320066,,,,,,,,,,,,,,,,,,,,,,
michaelangelo,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676361,,,,,,,,,,,,,,,,,,,,,,
donatello-movie,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028897360,,,,,,,,,,,,,,,,,,,,,,
darth-vader,,,,,,,,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028200979,,,,,,,,,,,,,,,,,,,,,,
batman-w/muscle,Boys Batman W/Muscle Costume,,Rubie's Costume Co.,Costumes,"costumes, batman, w/muscle, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028348251,,,,,,,,,,,,,,,,,,,,,,
michaelangelo,,,,,,,,Large,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676378,,,,,,,,,,,,,,,,,,,,,,
donatello-movie,,,,,,,,Large,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028897377,,,,,,,,,,,,,,,,,,,,,,
clone-trooper,Boys Clone Trooper Costume,,Rubie's Costume Co.,Costumes,"costumes, clone, trooper, sm, ",,Size,Small,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028201051,,,,,,,,,,,,,,,,,,,,,,
batman,,,,,,,,Small,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028348350,,,,,,,,,,,,,,,,,,,,,,
michael-myers-child,,,,,,,,Large,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028679072,,,,,,,,,,,,,,,,,,,,,,
raphael-movie,,,,,,,,Small,,,,,,,shopify,0,deny,manual,19.99,39.99,True,,883028897452,,,,,,,,,,,,,,,,,,,,,,
clone-trooper,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028201068,,,,,,,,,,,,,,,,,,,,,,
astronaut,Boys Astronaut Costume,,Rubie's Costume Co.,Costumes,"costumes, astronaut, med, ",,Size,Medium,,,,,,,shopify,1,deny,manual,26.24,34.99,True,,883028270064,,,,,,,,,,,,,,,,,,,,,,
batman,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028348367,,,,,,,,,,,,,,,,,,,,,,
raphael-movie,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,19.99,39.99,True,,883028897469,,,,,,,,,,,,,,,,,,,,,,
clone-trooper,,,,,,,,Large,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028201075,,,,,,,,,,,,,,,,,,,,,,
astronaut,,,,,,,,Large,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028270071,,,,,,,,,,,,,,,,,,,,,,
raphael-movie,,,,,,,,Large,,,,,,,shopify,2,deny,manual,19.99,39.99,True,,883028897476,,,,,,,,,,,,,,,,,,,,,,
zombie-boy,Boys Zombie Boy Costume,,Forum Novelties Inc,Costumes,"costumes, zombie, boy, lg, ",,Size,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,721773669415,,,,,,,,,,,,,,,,,,,,,,
i'm-invisible,,,,,,,,Medium,,RED,,,,,shopify,2,deny,manual,20.99,27.99,True,,721773689024,,,,,,,,,,,,,,,,,,,,,,
patriot,Boys Patriot Costume,,Costume Culture By Franco Llc,Costumes,"costumes, patriot, sm, ",,Size,Small,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,91346922415,,,,,,,,,,,,,,,,,,,,,,
patriot,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,37.49,49.99,True,,91346922422,,,,,,,,,,,,,,,,,,,,,,
banana,Boys Banana  Costume,,Rasta Imposta,Costumes,"costumes, banana, 7-10, ",,,,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,791249009717,,,,,,,,,,,,,,,,,,,,,,
patriot,,,,,,,,Large,,,,,,,shopify,1,deny,manual,37.49,49.99,True,,91346922439,,,,,,,,,,,,,,,,,,,,,,
hot-dog,Boys Hot Dog  Costume,,Rasta Imposta,Costumes,"costumes, hot, dog, 7-10, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,791249009748,,,,,,,,,,,,,,,,,,,,,,
sand-shark,Boys Sand Shark  Costume,,Rasta Imposta,Costumes,"costumes, sand, shark, 4-6, ",,,,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,791249652647,,,,,,,,,,,,,,,,,,,,,,
sand-shark,,,,,,,,,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,791249652678,,,,,,,,,,,,,,,,,,,,,,
jack-sparrow--teen,Boys Jack Sparrow  Teen Costume,,Disguise Inc.,Costumes,"costumes, jack, sparrow, 38-40, teen, ",,Size,Teen,,,,,,,shopify,0,deny,manual,67.49,89.99,True,,32692503521,,,,,,,,,,,,,,,,,,,,,,
mad-hatter-teen,Boys Mad Hatter Teen Costume,,Disguise Inc.,Costumes,"costumes, mad, hatter, teen, ",,Size,Medium,,,,,,,shopify,0,deny,manual,59.99,79.99,True,,39897135472,,,,,,,,,,,,,,,,,,,,,,
air-force-pilot,Boys Air Force Pilot Costume,,Rubie's Costume Co.,Costumes,"costumes, air, force, pilot, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,883028270170,,,,,,,,,,,,,,,,,,,,,,
donatello,,,,,,,,Large,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676170,,,,,,,,,,,,,,,,,,,,,,
native-warrior,Boys Native Warrior Costume,,Rubie's Costume Co.,Costumes,"costumes, native, warrior, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,11.24,14.99,True,,883028192854,,,,,,,,,,,,,,,,,,,,,,
duke,Boys Duke  Costume,,Disguise Inc.,Costumes,"costumes, duke, 7-8, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692037071,,,,,,,,,,,,,,,,,,,,,,
motocross-rider,Boys Motocross Rider  Costume,,Disguise Inc.,Costumes,"costumes, motocross, rider, 7-8, ",,Size,Medium,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,32692212591,,,,,,,,,,,,,,,,,,,,,,
old-west-sheriff,Boys Old West Sheriff Costume,,Fun World,Costumes,"costumes, old, west, sheriff, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,788677062780,,,,,,,,,,,,,,,,,,,,,,
air-force-pilot,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028270163,,,,,,,,,,,,,,,,,,,,,,
firefighter,Boys Firefighter Costume,,Rubie's Costume Co.,Costumes,"costumes, firefighter, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,883028270378,,,,,,,,,,,,,,,,,,,,,,
glow-alien,Boys Glow Alien  Costume,,Disguise Inc.,Costumes,"costumes, glow, alien, 7-8, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,39897392189,,,,,,,,,,,,,,,,,,,,,,
mr-potato-head,Boys Mr Potato Head Costume,,Disguise Inc.,Costumes,"costumes, mr, potato, head, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,39897168098,,,,,,,,,,,,,,,,,,,,,,
old-west-sheriff,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,788677056505,,,,,,,,,,,,,,,,,,,,,,
ari-force-pilot,Boys Ari Force Pilot Costume,,Rubie's Costume Co.,Costumes,"costumes, ari, force, pilot, sm, ",,Size,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028270156,,,,,,,,,,,,,,,,,,,,,,
firefighter,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,883028270361,,,,,,,,,,,,,,,,,,,,,,
ninja,Boys Ninja Costume,,Rubie's Costume Co.,Costumes,"costumes, ninja, black, med, ",,Size,Medium,Color,BLACK,,,,,shopify,1,deny,manual,11.24,14.99,True,,883028190065,,,,,,,,,,,,,,,,,,,,,,
glow-alien,,,,,,,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,39897392196,,,,,,,,,,,,,,,,,,,,,,
old-west-sheriff,,,,,,,,Small,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,788677068713,,,,,,,,,,,,,,,,,,,,,,
astronaut,,,,,,,,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,883028270057,,,,,,,,,,,,,,,,,,,,,,
firefighter,,,,,,,,Small,,,,,,,shopify,0,deny,manual,24.74,32.99,True,,883028270354,,,,,,,,,,,,,,,,,,,,,,
ninja,,,,,,,,Small,,BLACK,,,,,shopify,2,deny,manual,11.24,14.99,True,,883028190058,,,,,,,,,,,,,,,,,,,,,,
policeman,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,23168115270,,,,,,,,,,,,,,,,,,,,,,
frankie,,,,,,,,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,82686188531,,,,,,,,,,,,,,,,,,,,,,
obi-wan-kenobi,Boys Obi-Wan Kenobi Costume,,Rubie's Costume Co.,Costumes,"costumes, obi-wan, kenobi, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028201372,,,,,,,,,,,,,,,,,,,,,,
scarecrow,Boys Scarecrow Costume,,Fun World,Costumes,"costumes, scarecrow, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,33.74,44.99,True,,71765010924,,,,,,,,,,,,,,,,,,,,,,
batman-dk,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,29.99,39.99,True,,883028310463,,,,,,,,,,,,,,,,,,,,,,
frankie,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,400000021713,,,,,,,,,,,,,,,,,,,,,,
obi-wan-kenobi,,,,,,,,Small,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,883028201358,,,,,,,,,,,,,,,,,,,,,,
wolverine,,,,,,,,,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,32692055501,,,,,,,,,,,,,,,,,,,,,,
scarecrow,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,33.74,44.99,True,,71765010917,,,,,,,,,,,,,,,,,,,,,,
batman-kit,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,82686048682,,,,,,,,,,,,,,,,,,,,,,
perseus,Boys Perseus Costume,,Rubie's Costume Co.,Costumes,"costumes, perseus, lg, ",,Size,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028392377,,,,,,,,,,,,,,,,,,,,,,
wolverine,,,,,,,,,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,32692055563,,,,,,,,,,,,,,,,,,,,,,
street-zombie,Boys Street Zombie Costume,,Fun World,Costumes,"costumes, street, zombie, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765038812,,,,,,,,,,,,,,,,,,,,,,
batman-mscl,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028348268,,,,,,,,,,,,,,,,,,,,,,
perseus,,,,,,,,Medium,,,,,,,shopify,1,deny,manual,22.49,29.99,True,,883028392360,,,,,,,,,,,,,,,,,,,,,,
tombstone-cowboy,Boys Tombstone Cowboy Costume,,Rubie's Costume Co.,Costumes,"costumes, tombstone, cowboy, lg, ",,Size,Large,,,,,,,shopify,2,deny,manual,22.49,29.99,True,,883028323272,,,,,,,,,,,,,,,,,,,,,,
ironhide,Boys Ironhide  Costume,,Disguise Inc.,Costumes,"costumes, ironhide, 10-12, ",,,,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,39897259567,,,,,,,,,,,,,,,,,,,,,,
chief-surgeon,,,,,,,,Large,,,,,,,shopify,5,deny,manual,22.49,29.99,True,,721773669446,,,,,,,,,,,,,,,,,,,,,,
street-zombie,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,71765033060,,,,,,,,,,,,,,,,,,,,,,
batman-mus-dl,,,,,,,,Small,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028310456,,,,,,,,,,,,,,,,,,,,,,
gangster,,,,,,,,Medium,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,400000269078,,,,,,,,,,,,,,,,,,,,,,
pirate-king,,,,,,,,Large,,,,,,,shopify,0,deny,manual,11.24,14.99,True,,883028104079,,,,,,,,,,,,,,,,,,,,,,
trnslyvn-vampire,Boys Trnslyvn Vampire Costume,,Rubie's Costume Co.,Costumes,"costumes, trnslyvn, vampire, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,883028392179,,,,,,,,,,,,,,,,,,,,,,
ironhide,,,,,,,,,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,39897259550,,,,,,,,,,,,,,,,,,,,,,
raven-ninja,Boys Raven Ninja  Costume,,Disguise Inc.,Costumes,"costumes, raven, ninja, 10-12, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692053309,,,,,,,,,,,,,,,,,,,,,,
chief-surgeon,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,721773669439,,,,,,,,,,,,,,,,,,,,,,
batman-muscle,,,,,,,,Large,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028221172,,,,,,,,,,,,,,,,,,,,,,
gangster,,,,,,,,Small,,,,,,,shopify,2,deny,manual,26.24,34.99,True,,400000947020,,,,,,,,,,,,,,,,,,,,,,
policeman,,,,,,,,Small,,,,,,,shopify,1,deny,manual,26.24,34.99,True,,883028211456,,,,,,,,,,,,,,,,,,,,,,
trnslyvn-vampire,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,883028392162,,,,,,,,,,,,,,,,,,,,,,
ironhide,,,,,,,,,,,,,,,shopify,0,deny,manual,37.49,49.99,True,,39897259543,,,,,,,,,,,,,,,,,,,,,,
fireman,,,,,,,,Large,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,721773686320,,,,,,,,,,,,,,,,,,,,,,
batman-mus,,,,,,,,Large,,,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028348275,,,,,,,,,,,,,,,,,,,,,,
ghostbusters,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,883028432066,,,,,,,,,,,,,,,,,,,,,,
raphael,,,,,,,,Large,,,,,,,shopify,3,deny,manual,19.99,39.99,True,,883028676279,,,,,,,,,,,,,,,,,,,,,,
trnslyvn-vampire,,,,,,,,Small,,,,,,,shopify,0,deny,manual,18.74,24.99,True,,883028392155,,,,,,,,,,,,,,,,,,,,,,
fireman,,,,,,,,Medium,,,,,,,shopify,4,deny,manual,29.99,39.99,True,,721773686313,,,,,,,,,,,,,,,,,,,,,,
robe,,,,,,,,Large,,BLACK,,,,,shopify,4,deny,manual,9.74,12.99,True,,883028191376,,,,,,,,,,,,,,,,,,,,,,
scooby-doo,,,,,,,,Small,,,,,,,shopify,1,deny,manual,41.24,54.99,True,,883028209255,,,,,,,,,,,,,,,,,,,,,,
haunted-child,Boys Haunted Child Costume,,Forum Novelties Inc,Costumes,"costumes, haunted, child, lg, ",,Size,Large,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,721773647376,,,,,,,,,,,,,,,,,,,,,,
greaser,,,,,,,,Medium,,,,,,,shopify,0,deny,manual,20.99,27.99,True,,400000597362,,,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,Large,,,,,,,shopify,2,deny,manual,11.24,14.99,True,,883028190775,,,,,,,,,,,,,,,,,,,,,,
viper-ninja,,,,,,,,,,RED,,,,,shopify,0,deny,manual,29.99,39.99,True,,32692053408,,,,,,,,,,,,,,,,,,,,,,
lil-buccaneer,Boys Lil Buccaneer  Costume,,Forum Novelties Inc,Costumes,"costumes, lil, buccaneer, 4-6, ",,,,,,,,,,shopify,0,deny,manual,11.24,14.99,True,,721773605826,,,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,11.24,14.99,True,,883028190768,,,,,,,,,,,,,,,,,,,,,,
leonardo,,,,,,,,,,,,,,,shopify,0,deny,manual,24.99,49.99,True,,39897446653,,,,,,,,,,,,,,,,,,,,,,
viper-ninja,,,,,,,,,,RED,,,,,shopify,0,deny,manual,29.99,39.99,True,,32692053460,,,,,,,,,,,,,,,,,,,,,,
pirate-boy,,,,,,,,Large,,,,,,,shopify,0,deny,manual,11.24,14.99,True,,721773270147,,,,,,,,,,,,,,,,,,,,,,
banana-child,,,,,,,,Child,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,791249910204,,,,,,,,,,,,,,,,,,,,,,
robe,,,,,,,,Small,,BLACK,,,,,shopify,2,deny,manual,9.74,12.99,True,,883028191352,,,,,,,,,,,,,,,,,,,,,,
skeleton,,,,,,,,Small,,,,,,,shopify,2,deny,manual,11.24,14.99,True,,883028190751,,,,,,,,,,,,,,,,,,,,,,
bumblebee,Boys Bumblebee  Costume,,Disguise Inc.,Costumes,"costumes, bumblebee, 10-12, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,32692036708,,,,,,,,,,,,,,,,,,,,,,
lightening-mcqeeen,Boys Lightening Mcqeeen  Costume,,Disguise Inc.,Costumes,"costumes, lightening, mcqeeen, 4-6, ",,Size,Medium,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,32692639367,,,,,,,,,,,,,,,,,,,,,,
retro-robot,Boys Retro Robot  Costume,,Disguise Inc.,Costumes,"costumes, retro, robot, 4-6, ",,,,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,39897394626,,,,,,,,,,,,,,,,,,,,,,
uncle-sam-child,,,,,,,,Large,,,,,,,shopify,3,deny,manual,11.24,14.99,True,,400000505619,,,,,,,,,,,,,,,,,,,,,,
clown,,,,,,,,Small,,,,,,,shopify,0,deny,manual,26.24,34.99,True,,791249961008,,,,,,,,,,,,,,,,,,,,,,
captain,,,,,,,,Medium,,BLACK,,,,,shopify,1,deny,manual,29.99,39.99,True,,883028289660,,,,,,,,,,,,,,,,,,,,,,
special-forces,Boys Special Forces Costume,,Rubie's Costume Co.,Costumes,"costumes, special, forces, lg, ",,Size,Large,,,,,,,shopify,3,deny,manual,26.24,34.99,True,,883028210374,,,,,,,,,,,,,,,,,,,,,,
lt-mcqueen-candy-catcher,Boys Lt Mcqueen Candy Catcher Costume,,Disguise Inc.,Costumes,"costumes, lt, mcqueen, candy, catcher, ",,Size,Medium,,,,,,,shopify,0,deny,manual,29.99,39.99,True,,39897328188,,,,,,,,,,,,,,,,,,,,,,
uncle-sam-child,,,,,,,,Medium,,,,,,,shopify,3,deny,manual,11.24,14.99,True,,721773270949,,,,,,,,,,,,,,,,,,,,,,
french-fries,Boys French Fries  Costume,,Rasta Imposta,Costumes,"costumes, french, fries, 7-10, ",,,,,,,,,,shopify,0,deny,manual,22.49,29.99,True,,791249708375,,,,,,,,,,,,,,,,,,,,,,
cherokee-warrior,,,,,,,,Small,,,,,,,shopify,0,deny,manual,12.74,16.99,True,,883028105151,,,,,,,,,,,,,,,,,,,,,,
